Wall time,Step,Value
1513837477.5309546,70,106.848876953125
1513837478.0159678,80,64.61786651611328
1513837478.5365274,90,63.64921951293945
1513837479.0798926,100,78.54283905029297
1513837479.5720549,110,77.83342742919922
1513837480.0993466,120,76.97689056396484
1513837480.408495,130,178.4748992919922
1513837480.9429224,140,101.31097412109375
1513837481.2360904,150,185.6498565673828
1513837481.7409801,160,5.272066116333008
1513837482.2565606,170,10.610546112060547
1513837482.771887,180,174.0654296875
1513837483.3847842,190,114.3543930053711
1513837483.8823607,200,216.669677734375
1513837484.3643773,210,15.889918327331543
1513837485.0079074,220,407.449951171875
1513837485.2866404,230,313.0501403808594
1513837485.756341,240,221.5907440185547
1513837486.28662,250,228.9031219482422
1513837486.5922372,260,142.29562377929688
1513837486.874962,270,233.7275848388672
1513837487.369109,280,228.96995544433594
1513837487.6685362,290,374.5144348144531
1513837487.9669225,300,128.36441040039062
1513837488.3565023,310,97.92655181884766
1513837488.8548958,320,455.12939453125
1513837489.1481612,330,81.28338623046875
1513837489.638383,340,425.215576171875
1513837490.1325974,350,36.06836700439453
1513837490.4421446,360,216.26292419433594
1513837491.028278,370,172.4642333984375
1513837491.5724518,380,42.12700271606445
1513837492.0573494,390,206.4615020751953
1513837492.6181433,400,495.1911926269531
1513837492.9158757,410,162.3219757080078
1513837493.2434473,420,372.971435546875
1513837493.8636823,430,77.5038833618164
1513837494.3506644,440,199.6136932373047
1513837494.656192,450,355.6490478515625
1513837495.0040658,460,189.70294189453125
1513837495.4685566,470,103.1471939086914
1513837495.754339,480,230.4036102294922
1513837496.0636065,490,255.9644317626953
1513837496.3759553,500,99.93119049072266
1513837496.6954865,510,233.32106018066406
1513837497.042317,520,109.7217025756836
1513837497.3313987,530,259.1987609863281
1513837497.8757806,540,224.2888946533203
1513837498.5259347,550,93.91059112548828
1513837498.853539,560,416.657958984375
1513837499.3419988,570,115.19481658935547
1513837499.6463575,580,302.8768005371094
1513837499.9633784,590,119.42657470703125
1513837500.2564096,600,215.9873504638672
1513837500.843352,610,208.1785888671875
1513837501.180043,620,79.10023498535156
1513837501.7043495,630,175.4462127685547
1513837502.0484521,640,148.654541015625
1513837502.3644307,650,187.76576232910156
1513837502.7007446,660,194.42857360839844
1513837503.0683584,670,254.82057189941406
1513837503.369291,680,196.8695831298828
1513837503.6460881,690,182.116943359375
1513837503.9645064,700,243.05072021484375
1513837504.490293,710,178.64129638671875
1513837504.7850935,720,143.8667755126953
1513837505.3253527,730,179.8493194580078
1513837505.631399,740,201.1669921875
1513837505.9127343,750,207.32965087890625
1513837506.4944167,760,230.0381622314453
1513837507.014409,770,99.85342407226562
1513837507.3310297,780,132.6319122314453
1513837507.9089196,790,183.9077606201172
1513837508.1842983,800,172.0341339111328
1513837508.4893444,810,165.5849151611328
1513837508.8623972,820,174.8319549560547
1513837509.1720507,830,121.81890869140625
1513837509.655375,840,149.3630828857422
1513837510.0324044,850,102.4249267578125
1513837510.518953,860,155.96595764160156
1513837511.0182838,870,145.4384002685547
1513837511.3692167,880,116.6729507446289
1513837511.660153,890,113.9020004272461
1513837511.952199,900,92.2680435180664
1513837512.3009813,910,92.27347564697266
1513837512.6058462,920,98.29302215576172
1513837512.8954442,930,74.62894439697266
1513837513.4053872,940,88.51847076416016
1513837513.6682649,950,71.95206451416016
1513837513.9530916,960,75.04158782958984
1513837514.279696,970,137.6237030029297
1513837514.7633655,980,79.4173812866211
1513837515.053112,990,81.21914672851562
1513837515.4292958,1000,70.66622924804688
1513837515.7560084,1010,65.8493881225586
1513837516.0378652,1020,43.18821334838867
1513837516.4087853,1030,60.6384391784668
1513837516.995243,1040,55.380645751953125
1513837517.2940373,1050,63.805355072021484
1513837517.6495113,1060,80.93892669677734
1513837518.1623278,1070,48.25721740722656
1513837518.4434648,1080,58.94761276245117
1513837518.7882268,1090,46.38816833496094
1513837519.0990212,1100,41.70507049560547
1513837519.3811808,1110,39.691314697265625
1513837519.778863,1120,56.38737106323242
1513837520.1212823,1130,57.58735656738281
1513837520.399713,1140,80.13536834716797
1513837520.7094028,1150,62.02097702026367
1513837521.351807,1160,67.19750213623047
1513837521.7108169,1170,77.3563003540039
1513837522.064472,1180,50.5945930480957
1513837522.3803258,1190,85.217529296875
1513837522.6754475,1200,67.29108428955078
1513837523.0102396,1210,51.33322525024414
1513837523.3422914,1220,62.86418533325195
1513837523.6783547,1230,89.7291259765625
1513837524.040386,1240,55.83399963378906
1513837524.31484,1250,63.53425216674805
1513837524.6221473,1260,51.17576217651367
1513837524.969924,1270,93.65377807617188
1513837525.3057106,1280,108.66732025146484
1513837525.6307745,1290,70.50091552734375
1513837526.082613,1300,109.16248321533203
1513837526.4045935,1310,57.18632125854492
1513837526.7335484,1320,71.25757598876953
1513837527.1233475,1330,92.15215301513672
1513837527.4542806,1340,62.83304214477539
1513837527.7289195,1350,64.78946685791016
1513837528.0974019,1360,66.24437713623047
1513837528.3880122,1370,57.14421081542969
1513837528.678061,1380,119.99871826171875
1513837528.9935753,1390,103.04837799072266
1513837529.3577492,1400,67.33856201171875
1513837529.6500933,1410,81.90145111083984
1513837529.9653962,1420,61.261844635009766
1513837530.2611556,1430,91.85114288330078
1513837530.5692534,1440,44.177734375
1513837531.11838,1450,49.362579345703125
1513837531.4049525,1460,40.30961227416992
1513837531.715485,1470,50.88539123535156
1513837532.0545208,1480,37.650474548339844
1513837532.3465853,1490,56.15945053100586
1513837532.9212673,1500,57.659000396728516
1513837533.285899,1510,34.368072509765625
1513837533.5921018,1520,55.273223876953125
1513837533.8700373,1530,40.88631820678711
1513837534.2029068,1540,32.77653121948242
1513837534.48739,1550,41.0529670715332
1513837534.7819421,1560,51.35993576049805
1513837535.223067,1570,44.26826858520508
1513837535.5088122,1580,51.864105224609375
1513837535.820301,1590,43.567874908447266
1513837536.3115242,1600,49.51866149902344
1513837536.791293,1610,50.220855712890625
1513837537.0923376,1620,32.594608306884766
1513837537.4694705,1630,36.62794876098633
1513837537.7842975,1640,48.59064865112305
1513837538.1509123,1650,42.91054916381836
1513837538.5307574,1660,31.22722816467285
1513837538.8582485,1670,26.076318740844727
1513837539.14493,1680,32.66762924194336
1513837539.5541131,1690,39.170772552490234
1513837539.8642135,1700,46.09577560424805
1513837540.1537287,1710,40.24910354614258
1513837540.53428,1720,31.149900436401367
1513837540.8171017,1730,32.47746658325195
1513837541.140005,1740,26.81963539123535
1513837541.5065365,1750,45.83553695678711
1513837541.8828745,1760,42.257137298583984
1513837542.206559,1770,16.16475486755371
1513837542.539154,1780,23.086252212524414
1513837542.877887,1790,25.37908363342285
1513837543.164017,1800,29.179712295532227
1513837543.5103395,1810,63.7534294128418
1513837543.7871764,1820,49.565460205078125
1513837544.1777258,1830,37.36606216430664
1513837544.5748854,1840,27.676206588745117
1513837544.890033,1850,47.42180252075195
1513837545.214125,1860,42.24335479736328
1513837545.607597,1870,45.78853988647461
1513837545.9026954,1880,62.3497428894043
1513837546.193988,1890,34.45560836791992
1513837546.5186641,1900,27.904565811157227
1513837546.8179936,1910,29.097396850585938
1513837547.1140897,1920,47.9789924621582
1513837547.4346364,1930,41.513370513916016
1513837547.783791,1940,24.359216690063477
1513837548.1110647,1950,37.18873977661133
1513837548.545074,1960,33.97276306152344
1513837548.8406274,1970,21.66615867614746
1513837549.1920516,1980,26.55826759338379
1513837549.5916076,1990,29.997079849243164
1513837549.9334831,2000,20.23573875427246
1513837550.2383068,2010,28.367332458496094
1513837550.5972621,2020,26.756027221679688
1513837550.8747563,2030,29.78203010559082
1513837551.1934965,2040,31.11948585510254
1513837551.5539024,2050,31.969894409179688
1513837551.8644204,2060,30.261037826538086
1513837552.1991777,2070,32.91282653808594
1513837552.552128,2080,41.742435455322266
1513837552.8330443,2090,15.206408500671387
1513837553.1695502,2100,37.308441162109375
1513837553.5304277,2110,49.447757720947266
1513837553.8305469,2120,34.687461853027344
1513837554.198646,2130,39.35433578491211
1513837554.5301967,2140,43.03340530395508
1513837554.832197,2150,41.978904724121094
1513837555.1561728,2160,16.923534393310547
1513837555.5190213,2170,38.51288604736328
1513837555.8221045,2180,19.250215530395508
1513837556.1717787,2190,25.086591720581055
1513837556.7422738,2200,45.157257080078125
1513837557.0669284,2210,44.623565673828125
1513837557.4037588,2220,36.87015151977539
1513837557.8056915,2230,55.08749008178711
1513837558.099729,2240,46.213714599609375
1513837558.393497,2250,29.746292114257812
1513837558.785641,2260,46.72282791137695
1513837559.1238792,2270,30.614028930664062
1513837559.4394991,2280,30.491750717163086
1513837559.7924767,2290,53.51851272583008
1513837560.106465,2300,39.29499435424805
1513837560.4350793,2310,35.125919342041016
1513837560.7578652,2320,25.992202758789062
1513837561.0443244,2330,16.06835174560547
1513837561.340869,2340,34.94205856323242
1513837561.7421708,2350,35.19978713989258
1513837562.0496082,2360,29.601938247680664
1513837562.3693342,2370,42.3189811706543
1513837562.7244043,2380,31.71706199645996
1513837563.0098143,2390,32.25309753417969
1513837563.2863038,2400,24.388574600219727
1513837563.6759725,2410,24.218801498413086
1513837563.9675674,2420,35.623809814453125
1513837564.265608,2430,33.25236129760742
1513837564.6528413,2440,19.944881439208984
1513837564.9727223,2450,39.73484420776367
1513837565.2836576,2460,23.864883422851562
1513837565.6683953,2470,30.420013427734375
1513837565.993088,2480,33.44854736328125
1513837566.3390143,2490,23.393165588378906
1513837566.674204,2500,33.242923736572266
1513837566.9553974,2510,34.297122955322266
1513837567.2621531,2520,37.53239059448242
1513837567.6111813,2530,35.47121047973633
1513837567.9122267,2540,22.247528076171875
1513837568.209118,2550,20.074583053588867
1513837568.5534716,2560,21.8009033203125
1513837568.8475583,2570,24.59099769592285
1513837569.1422663,2580,19.395063400268555
1513837569.478916,2590,16.432937622070312
1513837569.7575138,2600,30.014001846313477
1513837570.0696688,2610,25.21109962463379
1513837570.4458144,2620,26.22991371154785
1513837570.74244,2630,20.58683967590332
1513837571.0171204,2640,19.24320411682129
1513837571.3664029,2650,51.64289855957031
1513837571.6409225,2660,28.01032066345215
1513837571.9190838,2670,40.60196304321289
1513837572.2508295,2680,64.14326477050781
1513837572.5454066,2690,42.08489227294922
1513837572.8763008,2700,38.850807189941406
1513837573.219421,2710,29.97508430480957
1513837573.5386114,2720,35.324764251708984
1513837573.8632984,2730,31.00115966796875
1513837574.2224123,2740,49.52442932128906
1513837574.5189204,2750,36.02299499511719
1513837574.8290505,2760,31.218765258789062
1513837575.2182012,2770,33.000709533691406
1513837575.5387185,2780,33.342220306396484
1513837575.8464208,2790,45.7437858581543
1513837576.2461083,2800,35.27708053588867
1513837576.5821826,2810,45.94316482543945
1513837576.893408,2820,24.331863403320312
1513837577.252374,2830,40.57925033569336
1513837577.5469077,2840,36.759944915771484
1513837577.8424547,2850,26.34236717224121
1513837578.246423,2860,42.991180419921875
1513837578.5395088,2870,41.915523529052734
1513837578.8378856,2880,32.5069694519043
1513837579.4634295,2890,62.51953125
1513837579.779606,2900,25.129798889160156
1513837580.1266315,2910,36.461673736572266
1513837580.4896474,2920,29.73589324951172
1513837580.792182,2930,25.927766799926758
1513837581.0788848,2940,29.16243553161621
1513837581.4554758,2950,30.103918075561523
1513837581.7382634,2960,21.545713424682617
1513837582.0802884,2970,46.54241943359375
1513837582.40997,2980,27.929189682006836
1513837582.6875536,2990,28.608205795288086
1513837582.9877326,3000,29.227754592895508
1513837583.3435307,3010,27.204877853393555
1513837583.656328,3020,29.308015823364258
1513837584.000427,3030,27.166641235351562
1513837584.3839645,3040,35.62810134887695
1513837584.7098236,3050,25.43584632873535
1513837585.025701,3060,16.759803771972656
1513837585.3855119,3070,20.908432006835938
1513837585.7348099,3080,18.627811431884766
1513837586.054629,3090,37.53199005126953
1513837586.4492414,3100,52.243892669677734
1513837586.744918,3110,20.979978561401367
1513837587.0265326,3120,21.447769165039062
1513837587.4398887,3130,51.0366096496582
1513837587.7490342,3140,21.213275909423828
1513837588.063998,3150,22.321786880493164
1513837588.4304616,3160,31.24365997314453
1513837588.815391,3170,21.785367965698242
1513837589.1227179,3180,36.853763580322266
1513837589.5186677,3190,34.331878662109375
1513837589.841623,3200,20.683151245117188
1513837590.3594096,3210,28.7501277923584
1513837590.7597167,3220,24.555917739868164
1513837591.0734608,3230,23.5261287689209
1513837591.3775246,3240,15.907673835754395
1513837591.7722514,3250,57.45549392700195
1513837592.1172347,3260,49.383941650390625
1513837592.4116268,3270,21.441482543945312
1513837592.9001472,3280,27.114023208618164
1513837593.2114382,3290,41.73781204223633
1513837593.5013406,3300,29.046350479125977
1513837593.865148,3310,27.415754318237305
1513837594.1643121,3320,30.244550704956055
1513837594.453045,3330,37.1108283996582
1513837594.8140786,3340,47.276611328125
1513837595.1120791,3350,24.148733139038086
1513837595.4262047,3360,20.72898292541504
1513837595.8202095,3370,41.358882904052734
1513837596.129964,3380,34.871578216552734
1513837596.4403112,3390,29.225021362304688
1513837596.8170092,3400,20.73050880432129
1513837597.1004336,3410,29.00655174255371
1513837597.394482,3420,31.496232986450195
1513837597.7595458,3430,32.50529479980469
1513837598.05906,3440,28.087738037109375
1513837598.3913493,3450,20.21378517150879
1513837598.7448401,3460,22.910051345825195
1513837599.0558176,3470,59.6816291809082
1513837599.4011757,3480,25.982139587402344
1513837599.7639174,3490,28.29962921142578
1513837600.0697227,3500,23.78118133544922
1513837600.3703408,3510,28.99163246154785
1513837600.7324655,3520,31.270078659057617
1513837601.0222163,3530,25.67768669128418
1513837601.339566,3540,35.43381881713867
1513837601.7295642,3550,32.958919525146484
1513837602.0483894,3560,25.333526611328125
1513837602.3334272,3570,21.81524658203125
1513837602.6962752,3580,36.539920806884766
1513837603.0013454,3590,15.169136047363281
1513837603.3610249,3600,21.6628360748291
1513837603.7662718,3610,17.27424430847168
1513837604.0709546,3620,34.8708381652832
1513837604.379744,3630,36.21303176879883
1513837604.74824,3640,49.81903076171875
1513837605.0691142,3650,54.83406448364258
1513837605.3640826,3660,20.552175521850586
1513837605.7848706,3670,35.28545379638672
1513837606.100441,3680,27.8276309967041
1513837606.4375763,3690,24.7545223236084
1513837606.8253865,3700,42.96100997924805
1513837607.147901,3710,43.292240142822266
1513837607.4591672,3720,49.97291564941406
1513837607.8579943,3730,28.905858993530273
1513837608.1452503,3740,22.458166122436523
1513837608.447106,3750,32.85565948486328
1513837608.814214,3760,17.793092727661133
1513837609.120398,3770,24.4206600189209
1513837609.441823,3780,41.452877044677734
1513837609.793786,3790,31.6533145904541
1513837610.0967212,3800,26.196908950805664
1513837610.399918,3810,20.799274444580078
1513837610.7456236,3820,24.209609985351562
1513837611.0506432,3830,17.40797233581543
1513837611.3923912,3840,15.020569801330566
1513837611.7544558,3850,18.958784103393555
1513837612.0733573,3860,23.630563735961914
1513837612.3597658,3870,32.04557418823242
1513837612.7183666,3880,20.671762466430664
1513837613.0391288,3890,27.49267578125
1513837613.3382292,3900,20.22359848022461
1513837613.7077093,3910,36.33893585205078
1513837614.0108285,3920,22.424072265625
1513837614.3434498,3930,30.929250717163086
1513837614.7166862,3940,32.70643997192383
1513837615.0158257,3950,22.00531005859375
1513837615.298245,3960,22.3105525970459
1513837615.6771123,3970,25.94742774963379
1513837615.9933772,3980,18.034387588500977
1513837616.3134413,3990,18.505252838134766
1513837616.7049952,4000,25.317956924438477
1513837617.0060856,4010,26.00398826599121
1513837617.3068366,4020,20.098247528076172
1513837617.7571573,4030,28.557485580444336
1513837618.049601,4040,44.69417953491211
1513837618.3616624,4050,20.695844650268555
1513837618.7186837,4060,18.32305908203125
1513837619.0321875,4070,22.800939559936523
1513837619.3565516,4080,19.124181747436523
1513837619.7592595,4090,22.98340606689453
1513837620.0473742,4100,35.72508239746094
1513837620.5560753,4110,29.594993591308594
1513837620.942569,4120,27.414926528930664
1513837621.2487056,4130,29.1302490234375
1513837621.5394084,4140,19.46724510192871
1513837621.920381,4150,25.87796974182129
1513837622.217729,4160,26.921241760253906
1513837622.5230393,4170,28.471542358398438
1513837622.9054291,4180,18.47784996032715
1513837623.2051482,4190,32.13840103149414
1513837623.5476081,4200,22.06096649169922
1513837623.9702418,4210,30.508371353149414
1513837624.2496994,4220,27.76947021484375
1513837624.5685127,4230,33.929195404052734
1513837624.9442394,4240,22.532867431640625
1513837625.2519052,4250,43.755428314208984
1513837625.5345972,4260,32.663753509521484
1513837625.8977106,4270,26.578933715820312
1513837626.1821072,4280,31.377716064453125
1513837626.4826066,4290,26.431150436401367
1513837626.8798287,4300,24.310144424438477
1513837627.192878,4310,22.364423751831055
1513837627.4984045,4320,26.792139053344727
1513837627.8832495,4330,24.778535842895508
1513837628.236862,4340,39.123775482177734
1513837628.5316129,4350,29.302698135375977
1513837628.9375563,4360,22.811674118041992
1513837629.2493176,4370,32.3701171875
1513837629.5554805,4380,28.110544204711914
1513837629.908805,4390,24.47705078125
1513837630.2233205,4400,16.627878189086914
1513837630.5202932,4410,32.24141311645508
1513837630.900505,4420,24.59771156311035
1513837631.2107787,4430,26.49577522277832
1513837631.4901154,4440,20.514455795288086
1513837632.1010852,4450,26.278396606445312
1513837632.4046514,4460,35.95759963989258
1513837632.7292745,4470,31.267166137695312
1513837633.087099,4480,21.29123878479004
1513837633.3999782,4490,32.57334899902344
1513837633.7612412,4500,19.142194747924805
1513837634.13386,4510,39.17375946044922
1513837634.5100708,4520,39.405250549316406
1513837634.8428397,4530,25.108179092407227
1513837635.198445,4540,25.90181541442871
1513837635.506702,4550,33.085880279541016
1513837635.8003561,4560,25.67421531677246
1513837636.151579,4570,26.01079750061035
1513837636.4453876,4580,20.605100631713867
1513837636.7974186,4590,35.919429779052734
1513837637.1884708,4600,38.88003921508789
1513837637.4803445,4610,14.740838050842285
1513837637.783494,4620,19.55246353149414
1513837638.1526747,4630,30.749954223632812
1513837638.4535196,4640,22.726438522338867
1513837638.7478087,4650,28.375436782836914
1513837639.1005542,4660,29.213394165039062
1513837639.4498131,4670,26.8403263092041
1513837639.762328,4680,21.187379837036133
1513837640.1197398,4690,13.881149291992188
1513837640.4114954,4700,15.752638816833496
1513837640.7317462,4710,19.143768310546875
1513837641.1267297,4720,25.058876037597656
1513837641.4156232,4730,24.201528549194336
1513837641.7148135,4740,41.61792755126953
1513837642.0801077,4750,28.9249267578125
1513837642.3983443,4760,18.40476417541504
1513837642.948567,4770,22.734853744506836
1513837643.3232822,4780,17.12101173400879
1513837643.615721,4790,17.786165237426758
1513837644.1109693,4800,24.236242294311523
1513837644.5214896,4810,22.627227783203125
1513837644.8151093,4820,30.85146141052246
1513837645.1181095,4830,36.19510269165039
1513837645.5205455,4840,23.302953720092773
1513837645.8433254,4850,12.425097465515137
1513837646.163095,4860,17.88119888305664
1513837646.5280855,4870,19.926889419555664
1513837646.8486092,4880,25.83478355407715
1513837647.162957,4890,24.228179931640625
1513837647.5773973,4900,20.07225227355957
1513837647.8546562,4910,15.96886157989502
1513837648.153339,4920,21.49202537536621
1513837648.5422306,4930,30.1967830657959
1513837648.8337393,4940,15.703987121582031
1513837649.1329951,4950,20.7867431640625
1513837649.4957635,4960,17.538244247436523
1513837649.77752,4970,16.378904342651367
1513837650.1486187,4980,20.93695068359375
1513837650.5252388,4990,18.335874557495117
1513837651.0779107,5000,19.08342170715332
1513837651.3687646,5010,20.763809204101562
1513837651.7489405,5020,21.448509216308594
1513837652.0768714,5030,14.927384376525879
1513837652.4167845,5040,23.689668655395508
1513837652.7833369,5050,25.1849422454834
1513837653.108111,5060,21.844167709350586
1513837653.4387329,5070,14.8687105178833
1513837653.8396473,5080,21.52573585510254
1513837654.1911414,5090,23.94884490966797
1513837654.491815,5100,22.551843643188477
1513837654.8563318,5110,30.1955509185791
1513837655.16276,5120,23.876867294311523
1513837655.4538684,5130,18.94681739807129
1513837655.8480477,5140,19.026357650756836
1513837656.1481013,5150,15.993098258972168
1513837656.468363,5160,28.411239624023438
1513837656.8179011,5170,23.19740867614746
1513837657.1103709,5180,16.555810928344727
1513837657.3916354,5190,18.97649383544922
1513837657.7721272,5200,14.142158508300781
1513837658.0831087,5210,30.55463218688965
1513837658.3912108,5220,14.06019115447998
1513837658.7870781,5230,13.099310874938965
1513837659.0989401,5240,15.865021705627441
1513837659.4061244,5250,14.651261329650879
1513837659.7837079,5260,24.04829216003418
1513837660.0808191,5270,14.965422630310059
1513837660.4138365,5280,29.175912857055664
1513837660.8072999,5290,23.141510009765625
1513837661.1062562,5300,22.891075134277344
1513837661.3968081,5310,17.823028564453125
1513837661.7831714,5320,41.77610778808594
