Wall time,Step,Value
1513837580.1266315,2910,-12.0
1513837580.4896474,2920,-12.0
1513837580.792182,2930,-12.0
1513837581.0788848,2940,-17.0
1513837581.4554758,2950,-12.0
1513837581.7382634,2960,-12.0
1513837582.0802884,2970,-12.0
1513837582.40997,2980,-17.0
1513837582.6875536,2990,-12.0
1513837582.9877326,3000,-17.0
1513837583.3435307,3010,-12.0
1513837583.656328,3020,95.0
1513837584.000427,3030,-12.0
1513837584.3839645,3040,-12.0
1513837584.7098236,3050,-17.0
1513837585.025701,3060,-12.0
1513837585.3855119,3070,-12.0
1513837585.7348099,3080,-12.0
1513837586.054629,3090,-12.0
1513837586.4492414,3100,-12.0
1513837586.744918,3110,-12.0
1513837587.0265326,3120,-12.0
1513837587.4398887,3130,-17.0
1513837587.7490342,3140,-12.0
1513837588.063998,3150,-12.0
1513837588.4304616,3160,-12.0
1513837588.815391,3170,-12.0
1513837589.1227179,3180,-12.0
1513837589.5186677,3190,93.0
1513837589.841623,3200,-12.0
1513837590.3594096,3210,-12.0
1513837590.7597167,3220,-12.0
1513837591.0734608,3230,95.0
1513837591.3775246,3240,95.0
1513837591.7722514,3250,-12.0
1513837592.1172347,3260,-17.0
1513837592.4116268,3270,-12.0
1513837592.9001472,3280,-17.0
1513837593.2114382,3290,-12.0
1513837593.5013406,3300,-12.0
1513837593.865148,3310,-12.0
1513837594.1643121,3320,-12.0
1513837594.453045,3330,-12.0
1513837594.8140786,3340,-12.0
1513837595.1120791,3350,-12.0
1513837595.4262047,3360,-12.0
1513837595.8202095,3370,-12.0
1513837596.129964,3380,-17.0
1513837596.4403112,3390,-17.0
1513837596.8170092,3400,-17.0
1513837597.1004336,3410,-12.0
1513837597.394482,3420,-12.0
1513837597.7595458,3430,-12.0
1513837598.05906,3440,-12.0
1513837598.3913493,3450,-12.0
1513837598.7448401,3460,-12.0
1513837599.0558176,3470,-12.0
1513837599.4011757,3480,-17.0
1513837599.7639174,3490,-17.0
1513837600.0697227,3500,-12.0
1513837600.3703408,3510,-12.0
1513837600.7324655,3520,95.0
1513837601.0222163,3530,-12.0
1513837601.339566,3540,-12.0
1513837601.7295642,3550,-12.0
1513837602.0483894,3560,-12.0
1513837602.3334272,3570,-12.0
1513837602.6962752,3580,-12.0
1513837603.0013454,3590,-17.0
1513837603.3610249,3600,-12.0
1513837603.7662718,3610,-12.0
1513837604.0709546,3620,-17.0
1513837604.379744,3630,-12.0
1513837604.74824,3640,-12.0
1513837605.0691142,3650,-17.0
1513837605.3640826,3660,-12.0
1513837605.7848706,3670,-12.0
1513837606.100441,3680,-17.0
1513837606.4375763,3690,-12.0
1513837606.8253865,3700,-12.0
1513837607.147901,3710,-17.0
1513837607.4591672,3720,-17.0
1513837607.8579943,3730,-12.0
1513837608.1452503,3740,95.0
1513837608.447106,3750,-12.0
1513837608.814214,3760,-17.0
1513837609.120398,3770,-12.0
1513837609.441823,3780,95.0
1513837609.793786,3790,95.0
1513837610.0967212,3800,-12.0
1513837610.399918,3810,95.0
1513837610.7456236,3820,95.0
1513837611.0506432,3830,-12.0
1513837611.3923912,3840,-12.0
1513837611.7544558,3850,-12.0
1513837612.0733573,3860,-12.0
1513837612.3597658,3870,-12.0
1513837612.7183666,3880,-12.0
1513837613.0391288,3890,-12.0
1513837613.3382292,3900,95.0
1513837613.7077093,3910,-12.0
1513837614.0108285,3920,-17.0
1513837614.3434498,3930,-12.0
1513837614.7166862,3940,95.0
1513837615.0158257,3950,-12.0
1513837615.298245,3960,-17.0
1513837615.6771123,3970,-12.0
1513837615.9933772,3980,-12.0
1513837616.3134413,3990,-12.0
1513837616.7049952,4000,-12.0
1513837617.0060856,4010,-17.0
1513837617.3068366,4020,-12.0
1513837617.7571573,4030,-12.0
1513837618.049601,4040,-17.0
1513837618.3616624,4050,-17.0
1513837618.7186837,4060,-12.0
1513837619.0321875,4070,-12.0
1513837619.3565516,4080,-12.0
1513837619.7592595,4090,93.0
1513837620.0473742,4100,-17.0
1513837620.5560753,4110,-12.0
1513837620.942569,4120,95.0
1513837621.2487056,4130,-12.0
1513837621.5394084,4140,-12.0
1513837621.920381,4150,-12.0
1513837622.217729,4160,95.0
1513837622.5230393,4170,95.0
1513837622.9054291,4180,95.0
1513837623.2051482,4190,-12.0
1513837623.5476081,4200,-12.0
1513837623.9702418,4210,-12.0
1513837624.2496994,4220,-12.0
1513837624.5685127,4230,-17.0
1513837624.9442394,4240,-12.0
1513837625.2519052,4250,-12.0
1513837625.5345972,4260,-12.0
1513837625.8977106,4270,-12.0
1513837626.1821072,4280,-12.0
1513837626.4826066,4290,-17.0
1513837626.8798287,4300,-12.0
1513837627.192878,4310,-12.0
1513837627.4984045,4320,-12.0
1513837627.8832495,4330,-12.0
1513837628.236862,4340,-17.0
1513837628.5316129,4350,-12.0
1513837628.9375563,4360,-17.0
1513837629.2493176,4370,-12.0
1513837629.5554805,4380,95.0
1513837629.908805,4390,-12.0
1513837630.2233205,4400,95.0
1513837630.5202932,4410,-17.0
1513837630.900505,4420,95.0
1513837631.2107787,4430,-17.0
1513837631.4901154,4440,-12.0
1513837632.1010852,4450,-12.0
1513837632.4046514,4460,-12.0
1513837632.7292745,4470,93.0
1513837633.087099,4480,95.0
1513837633.3999782,4490,-12.0
1513837633.7612412,4500,-12.0
1513837634.13386,4510,-17.0
1513837634.5100708,4520,-12.0
1513837634.8428397,4530,-12.0
1513837635.198445,4540,95.0
1513837635.506702,4550,-12.0
1513837635.8003561,4560,95.0
1513837636.151579,4570,-12.0
1513837636.4453876,4580,95.0
1513837636.7974186,4590,-12.0
1513837637.1884708,4600,95.0
1513837637.4803445,4610,95.0
1513837637.783494,4620,95.0
1513837638.1526747,4630,95.0
1513837638.4535196,4640,-12.0
1513837638.7478087,4650,95.0
1513837639.1005542,4660,-12.0
1513837639.4498131,4670,-12.0
1513837639.762328,4680,-17.0
1513837640.1197398,4690,95.0
1513837640.4114954,4700,-12.0
1513837640.7317462,4710,-17.0
1513837641.1267297,4720,-12.0
1513837641.4156232,4730,-12.0
1513837641.7148135,4740,-12.0
1513837642.0801077,4750,-12.0
1513837642.3983443,4760,95.0
1513837642.948567,4770,-12.0
1513837643.3232822,4780,-12.0
1513837643.615721,4790,-17.0
1513837644.1109693,4800,-12.0
1513837644.5214896,4810,95.0
1513837644.8151093,4820,-12.0
1513837645.1181095,4830,95.0
1513837645.5205455,4840,-12.0
1513837645.8433254,4850,-12.0
1513837646.163095,4860,-12.0
1513837646.5280855,4870,-12.0
1513837646.8486092,4880,-12.0
1513837647.162957,4890,95.0
1513837647.5773973,4900,-12.0
1513837647.8546562,4910,-12.0
1513837648.153339,4920,-12.0
1513837648.5422306,4930,95.0
1513837648.8337393,4940,95.0
1513837649.1329951,4950,-17.0
1513837649.4957635,4960,95.0
1513837649.77752,4970,-12.0
1513837650.1486187,4980,-12.0
1513837650.5252388,4990,-12.0
1513837651.0779107,5000,-12.0
1513837651.3687646,5010,-12.0
1513837651.7489405,5020,-12.0
1513837652.0768714,5030,-12.0
1513837652.4167845,5040,-12.0
1513837652.7833369,5050,95.0
1513837653.108111,5060,-12.0
1513837653.4387329,5070,-12.0
1513837653.8396473,5080,-12.0
1513837654.1911414,5090,-17.0
1513837654.491815,5100,-17.0
1513837654.8563318,5110,-12.0
1513837655.16276,5120,-12.0
1513837655.4538684,5130,-12.0
1513837655.8480477,5140,95.0
1513837656.1481013,5150,-12.0
1513837656.468363,5160,-12.0
1513837656.8179011,5170,95.0
1513837657.1103709,5180,-17.0
1513837657.3916354,5190,-12.0
1513837657.7721272,5200,95.0
1513837658.0831087,5210,-12.0
1513837658.3912108,5220,-12.0
1513837658.7870781,5230,-12.0
1513837659.0989401,5240,-12.0
1513837659.4061244,5250,91.0
1513837659.7837079,5260,-12.0
1513837660.0808191,5270,-12.0
1513837660.4138365,5280,-17.0
1513837660.8072999,5290,-12.0
1513837661.1062562,5300,-17.0
1513837661.3968081,5310,95.0
1513837661.7831714,5320,-12.0
1513837662.091732,5330,-12.0
1513837662.3880165,5340,-12.0
1513837662.78825,5350,-17.0
1513837663.0815547,5360,-12.0
1513837663.398578,5370,-12.0
1513837663.775274,5380,-12.0
1513837664.0876098,5390,95.0
1513837664.3925927,5400,-12.0
1513837664.8052301,5410,-12.0
1513837665.1096125,5420,95.0
1513837665.402951,5430,-12.0
1513837665.764301,5440,-12.0
1513837666.0913205,5450,-12.0
1513837666.3756144,5460,95.0
1513837666.7453952,5470,95.0
1513837667.0327632,5480,95.0
1513837667.3392096,5490,95.0
1513837667.7549605,5500,-12.0
1513837668.0887148,5510,-17.0
1513837668.3829067,5520,93.0
1513837668.781595,5530,95.0
1513837669.0854375,5540,91.0
1513837669.417519,5550,-12.0
1513837669.7592826,5560,-12.0
1513837670.076587,5570,-12.0
1513837670.3601089,5580,95.0
1513837670.7360945,5590,-17.0
1513837671.0373352,5600,-12.0
1513837671.3462105,5610,-12.0
1513837671.7274482,5620,95.0
1513837672.0316901,5630,-12.0
1513837672.3223076,5640,-12.0
1513837672.667185,5650,95.0
1513837672.98318,5660,-12.0
1513837673.2991855,5670,-12.0
1513837673.6987991,5680,-12.0
1513837674.0172398,5690,-12.0
1513837674.305151,5700,95.0
1513837674.7054238,5710,95.0
1513837675.028572,5720,-12.0
1513837675.3410158,5730,-12.0
1513837675.6955416,5740,-17.0
1513837676.00014,5750,95.0
1513837676.349871,5760,95.0
1513837676.7475078,5770,-12.0
1513837677.0369692,5780,-12.0
1513837677.3513806,5790,-12.0
1513837677.7367492,5800,-12.0
1513837678.0598361,5810,-12.0
1513837678.3550694,5820,93.0
1513837678.74705,5830,95.0
1513837679.0525925,5840,-12.0
1513837679.5500207,5850,95.0
1513837679.9122155,5860,-17.0
1513837680.2430923,5870,95.0
1513837680.547366,5880,95.0
1513837680.9648037,5890,-17.0
1513837681.262855,5900,93.0
1513837681.561804,5910,-12.0
1513837682.0006843,5920,-12.0
1513837682.3177056,5930,-12.0
1513837682.6613452,5940,-12.0
1513837683.0670977,5950,-12.0
1513837683.3662515,5960,-17.0
1513837683.6804695,5970,-12.0
1513837684.0392118,5980,95.0
1513837684.443623,5990,-17.0
1513837684.7440312,6000,-12.0
1513837685.0812013,6010,95.0
1513837685.3838196,6020,95.0
1513837685.6700716,6030,95.0
1513837686.03823,6040,-12.0
1513837686.336122,6050,-17.0
1513837686.640081,6060,95.0
1513837687.0436983,6070,-12.0
1513837687.3536944,6080,-12.0
1513837687.6737149,6090,-17.0
1513837688.04576,6100,95.0
1513837688.34397,6110,-12.0
1513837688.6520643,6120,-12.0
1513837689.0629668,6130,-12.0
1513837689.38767,6140,-12.0
1513837689.6966236,6150,-12.0
1513837690.096048,6160,-12.0
1513837690.3998826,6170,-17.0
1513837690.7303827,6180,95.0
1513837691.1467857,6190,-17.0
1513837691.468633,6200,-12.0
1513837691.776093,6210,-12.0
1513837692.1852844,6220,95.0
1513837692.4981887,6230,-12.0
1513837692.7963512,6240,-17.0
1513837693.180463,6250,-12.0
1513837693.473591,6260,95.0
1513837693.7916167,6270,-12.0
1513837694.1909742,6280,93.0
1513837694.5187986,6290,95.0
1513837694.8421037,6300,95.0
1513837695.2140627,6310,-12.0
1513837695.529793,6320,-12.0
1513837695.8538902,6330,-12.0
1513837696.2502968,6340,-12.0
1513837696.551503,6350,-12.0
1513837696.8537593,6360,-17.0
1513837697.2003279,6370,95.0
1513837697.5085793,6380,-17.0
1513837697.8146472,6390,-12.0
1513837698.256462,6400,-12.0
1513837698.5997424,6410,-12.0
1513837698.9145834,6420,-12.0
1513837699.2577088,6430,95.0
1513837699.551091,6440,-12.0
1513837699.8464596,6450,-12.0
1513837700.2322562,6460,95.0
1513837700.560691,6470,-12.0
1513837700.9010153,6480,-12.0
1513837701.2885532,6490,-12.0
1513837701.6055713,6500,-12.0
1513837701.9223297,6510,-12.0
1513837702.3057742,6520,95.0
1513837702.6059265,6530,-12.0
1513837702.895639,6540,95.0
1513837703.2884264,6550,-12.0
1513837703.588445,6560,95.0
1513837703.9181406,6570,-12.0
1513837704.2739398,6580,-12.0
1513837704.5939116,6590,-12.0
1513837704.869939,6600,95.0
1513837705.2491999,6610,-12.0
1513837705.6095936,6620,-12.0
1513837705.9256816,6630,-12.0
1513837706.3042974,6640,-12.0
1513837706.5962973,6650,95.0
1513837706.9056585,6660,-12.0
1513837707.3152533,6670,95.0
1513837707.6137035,6680,-12.0
1513837707.9225209,6690,-17.0
1513837708.2920504,6700,-12.0
1513837708.5880868,6710,-12.0
1513837708.8858511,6720,95.0
1513837709.2538226,6730,95.0
1513837709.5680661,6740,-12.0
1513837709.8814554,6750,95.0
1513837710.2721193,6760,-12.0
1513837710.5913193,6770,-12.0
1513837710.893675,6780,-12.0
1513837711.2864473,6790,-12.0
1513837711.6097717,6800,-17.0
1513837711.9087455,6810,-17.0
1513837712.3174984,6820,-17.0
1513837712.6191294,6830,-12.0
1513837712.9291306,6840,-12.0
1513837713.3253605,6850,-12.0
1513837713.6251044,6860,-12.0
1513837713.952871,6870,-12.0
1513837714.3486693,6880,-12.0
1513837714.656716,6890,-17.0
1513837715.0205595,6900,95.0
1513837715.425167,6910,95.0
1513837715.733248,6920,-12.0
1513837716.0355854,6930,-12.0
1513837716.4367366,6940,93.0
1513837716.7491508,6950,95.0
1513837717.071517,6960,-12.0
1513837717.5034876,6970,-12.0
1513837717.8477511,6980,-12.0
1513837718.1941621,6990,95.0
1513837718.61768,7000,-12.0
1513837718.9187403,7010,-12.0
1513837719.2435653,7020,-17.0
1513837719.64769,7030,-12.0
1513837719.9852533,7040,-12.0
1513837720.2897265,7050,-12.0
1513837720.6501205,7060,95.0
1513837720.9616709,7070,-12.0
1513837721.299534,7080,-12.0
1513837721.7371652,7090,95.0
1513837722.0638041,7100,-12.0
1513837722.3675554,7110,-12.0
1513837722.7663248,7120,93.0
1513837723.0597668,7130,-12.0
1513837723.3823833,7140,93.0
1513837723.7513459,7150,-12.0
1513837724.057876,7160,-12.0
1513837724.3585842,7170,-12.0
1513837724.7177925,7180,-17.0
1513837725.0643017,7190,-12.0
1513837725.383517,7200,95.0
1513837725.8142858,7210,-12.0
1513837726.0998855,7220,93.0
1513837726.3810122,7230,95.0
1513837726.759383,7240,-12.0
1513837727.076627,7250,-12.0
1513837727.3878617,7260,-12.0
1513837727.77598,7270,-12.0
1513837728.119176,7280,-12.0
1513837728.436924,7290,-12.0
1513837728.8177645,7300,95.0
1513837729.113526,7310,-17.0
1513837729.408743,7320,95.0
1513837729.803752,7330,95.0
1513837730.093352,7340,95.0
1513837730.4171991,7350,95.0
1513837730.8209202,7360,95.0
1513837731.1259665,7370,-12.0
1513837731.4067712,7380,-17.0
1513837731.8034332,7390,-12.0
1513837732.1291237,7400,95.0
1513837732.4582095,7410,-12.0
1513837732.8546302,7420,-12.0
1513837733.1653829,7430,-12.0
1513837733.4698381,7440,-12.0
1513837733.9110885,7450,-12.0
1513837734.2192597,7460,-12.0
1513837734.5182943,7470,93.0
1513837734.8884726,7480,-12.0
1513837735.21322,7490,95.0
1513837735.5012991,7500,95.0
1513837735.9093971,7510,93.0
1513837736.1984186,7520,95.0
1513837736.504951,7530,-12.0
1513837736.877782,7540,-12.0
1513837737.167045,7550,95.0
1513837737.4819608,7560,-12.0
1513837737.8581185,7570,-12.0
1513837738.1885414,7580,-12.0
1513837738.508956,7590,95.0
1513837738.9248896,7600,-17.0
1513837739.2375557,7610,-17.0
1513837739.5311747,7620,-12.0
1513837739.9624314,7630,-12.0
1513837740.2697685,7640,-12.0
1513837740.5814362,7650,-12.0
1513837740.9482813,7660,-12.0
1513837741.2498012,7670,95.0
1513837741.5622587,7680,-12.0
1513837741.9144402,7690,-12.0
1513837742.248967,7700,93.0
1513837742.56801,7710,-12.0
1513837743.012957,7720,-12.0
1513837743.3231869,7730,95.0
1513837743.6676254,7740,93.0
1513837744.0666964,7750,-17.0
1513837744.394901,7760,93.0
1513837744.6912992,7770,95.0
1513837745.0998893,7780,-12.0
1513837745.4208856,7790,95.0
1513837745.76929,7800,-12.0
1513837746.241981,7810,-12.0
1513837746.554916,7820,-12.0
1513837746.891409,7830,-12.0
1513837747.293663,7840,-12.0
1513837747.6141176,7850,-17.0
1513837747.9205964,7860,95.0
1513837748.3153815,7870,-12.0
1513837748.6452854,7880,95.0
1513837748.9955015,7890,-12.0
1513837749.4204366,7900,-12.0
1513837749.7258909,7910,-17.0
1513837750.0251215,7920,-12.0
1513837750.4125986,7930,-12.0
1513837750.740159,7940,-12.0
1513837751.0592706,7950,-12.0
1513837751.5149376,7960,-12.0
1513837751.8640025,7970,-12.0
1513837752.176473,7980,-12.0
1513837752.6230774,7990,95.0
1513837752.911024,8000,-12.0
1513837753.22565,8010,-12.0
1513837753.6194263,8020,95.0
1513837753.918842,8030,95.0
1513837754.216097,8040,-12.0
1513837754.6272173,8050,-12.0
1513837754.9335308,8060,95.0
1513837755.2420535,8070,-12.0
1513837755.6813185,8080,95.0
1513837755.9780443,8090,93.0
1513837756.2848926,8100,-12.0
1513837756.732547,8110,-12.0
1513837757.0219257,8120,-12.0
1513837757.3242025,8130,-12.0
1513837757.698909,8140,95.0
1513837758.0154333,8150,95.0
1513837758.3143337,8160,-12.0
1513837758.712443,8170,-17.0
1513837759.0167038,8180,-17.0
1513837759.339207,8190,-12.0
1513837759.7758594,8200,95.0
1513837760.084972,8210,-12.0
1513837760.3959155,8220,95.0
1513837760.7766383,8230,-12.0
1513837761.1323743,8240,95.0
1513837761.4559565,8250,-12.0
1513837761.867574,8260,-12.0
1513837762.2003531,8270,-12.0
1513837762.4976416,8280,-12.0
1513837762.9082978,8290,-12.0
1513837763.2382295,8300,95.0
1513837763.5418046,8310,95.0
1513837763.9185345,8320,95.0
1513837764.2298837,8330,-12.0
1513837764.538646,8340,-12.0
1513837764.9300027,8350,-12.0
1513837765.297236,8360,-12.0
1513837765.6069734,8370,-12.0
1513837766.030825,8380,-12.0
1513837766.325809,8390,-12.0
1513837766.6442962,8400,95.0
1513837767.0162842,8410,-12.0
1513837767.3514154,8420,-12.0
1513837767.6511757,8430,-12.0
1513837768.047156,8440,-12.0
1513837768.3378541,8450,-12.0
1513837768.6514502,8460,-12.0
1513837769.0252209,8470,-12.0
1513837769.3180382,8480,95.0
1513837769.6597822,8490,-12.0
1513837770.0531688,8500,95.0
1513837770.4152756,8510,-12.0
1513837770.7231474,8520,95.0
1513837771.1504872,8530,95.0
1513837771.4273374,8540,95.0
1513837771.7486248,8550,93.0
