Wall time,Step,Value
1513837770.4308739,8510,95.0
1513837770.8362377,8520,64.0
1513837771.1655312,8530,95.0
1513837771.4584742,8540,71.0
1513837771.8318167,8550,95.0
1513837772.139136,8560,71.0
1513837772.4763286,8570,71.0
1513837772.8888655,8580,35.0
1513837773.2110913,8590,83.0
1513837773.5124536,8600,64.0
1513837773.8892505,8610,71.0
1513837774.2684665,8620,71.0
1513837774.6329074,8630,83.0
1513837775.0590055,8640,71.0
1513837775.4032342,8650,45.0
1513837775.6914356,8660,95.0
1513837776.135452,8670,71.0
1513837776.4334257,8680,95.0
1513837776.730856,8690,71.0
1513837777.1303015,8700,52.0
1513837777.4577298,8710,83.0
1513837777.7638822,8720,95.0
1513837778.1427994,8730,83.0
1513837778.4472609,8740,71.0
1513837778.7423108,8750,95.0
1513837779.1225784,8760,71.0
